date,SG,Fragility,Absorption,LiquidityStress,ISI_extended,SG_dispersion,FAI,SSI,ISI,Regime_0,Regime_1,Regime_2,Regime,Regime_economic
2000-07-07,-0.4749559765433269,-0.5676991587514273,-0.2516046298909787,-0.1588614476828783,-0.4079505725476224,1.5388788592001332,0.791091774788552,1.5388788592001332,0.8322705225764172,0.0139951284139123,0.9806665738755938,0.0053382977105103,Absorbent,Absorbent
2000-07-10,-1.7506544807122044,-0.7376384025820677,0.5558508598752637,-0.4571652182548733,-1.058702878535964,1.8145647674000744,0.8131564879556229,1.8145647674000744,0.5900820508714267,0.0012313271850702,0.9847666326063936,0.0140020402085528,Absorbent,Absorbent
2000-07-11,-0.1954785603083593,-0.4662779713459401,-0.2949017321516499,-0.0241023211140691,-0.2253055118613465,2.311124934462929,0.8209623723488618,2.311124934462929,0.9389644168866992,0.0895866448510589,0.9091976381998282,0.0012157169491293,Absorbent,Absorbent
2000-07-12,-0.9205757340481828,-0.7077971122716948,-0.2461641197514925,-0.4589427415279805,-0.7182522497591758,0.7169425645508607,0.8180280950362693,0.7169425645508607,0.5662762345466607,0.0315057457824977,0.8790327953248991,0.0894614588926196,Absorbent,Absorbent
2000-07-13,-0.7864759293209719,-0.655449429860558,-0.2418856082250922,-0.3729121076855061,-0.623098832992208,1.4719208536501345,0.8179113741008206,1.4719208536501345,0.765393212631345,0.0060268087692639,0.9623299699277624,0.0316432213029897,Absorbent,Absorbent
2000-07-14,0.2211437013168003,-0.4275876860440462,-0.6261583733078278,0.0225730140530188,-0.0330469210705881,1.89435986380327,0.8234023374250196,1.89435986380327,0.9436649445344713,0.8493483795529511,0.14563516273447,0.0050164577125947,Transitional,Acute Stress
2000-07-17,-1.220901434756793,-0.7717550475899895,0.0050653548119587,-0.4440810323548447,-0.8531113978861674,1.2741550387995129,0.8244676530355327,1.2741550387995129,0.6150635735449816,0.0036274791140697,0.1468868182188262,0.8494857026671201,Acute Stress,Transitional
2000-07-18,-1.4586759313719428,-0.8356269725039515,0.07934665288507,-0.5437023059829216,-0.997269156094839,1.1198919752624836,0.8386839966800167,1.1198919752624836,0.5101056373664582,0.000775786111616,0.9901056107075952,0.0091186031808049,Absorbent,Absorbent
2000-07-19,-1.503565040621529,-0.828017461073893,0.2127864638767088,-0.4627611156709271,-0.9886595892720575,1.647250162359095,0.8514176710525511,1.647250162359095,0.6281074426093405,0.0098745200795901,0.9893486232253874,0.0007768566950387,Absorbent,Absorbent
2000-07-20,0.8911317679667176,-0.3098761453414544,-0.8348019202703919,0.3662059930377801,0.3733516614955848,2.1266449902654387,0.875707869058994,2.1266449902654387,0.9800928706557314,0.9751264923709698,0.024101034704145,0.0007724729249016,Transitional,Acute Stress
2000-07-21,0.2326667497141823,-0.4675396969457074,-0.5887707555647904,0.1114356910950993,-0.0137645018695095,2.0997457493743985,0.8905737733608391,2.0997457493743985,0.9565368086898632,0.19933503505877,0.0004804377945109,0.8001845271467355,Acute Stress,Transitional
2000-07-24,-1.038376542551362,-0.7399456137647505,-0.0219661141120569,-0.3203970428986684,-0.7334534140195705,1.2464258615610362,0.8885335074158611,1.2464258615610362,0.6706664420301374,0.006634017860927,0.5237141182764387,0.4696518638626508,Absorbent,Absorbent
2000-07-25,-1.8165137035295071,-0.8507301753788602,0.4221225694516297,-0.5436609586990174,-1.144922821635166,1.8671668698375423,0.920464408983584,1.8671668698375423,0.6043735365468428,0.0003011217443371,0.9907402545354728,0.0089586237202066,Absorbent,Absorbent
2000-07-26,-0.8480924540437785,-0.7043493707624061,-0.0904958604069932,-0.2342389436883656,-0.6208134759527429,2.052274099959377,0.9207202956380326,2.052274099959377,0.8545993083126422,0.0235660920920959,0.9761325134601672,0.0003013944477532,Absorbent,Absorbent
2000-07-27,0.322861684752974,-0.4488381746109018,-0.6092406267725542,0.1624592325913217,0.0432309912953155,2.0144135077105387,0.8645351528650371,2.0144135077105387,0.9566228184146026,0.8934097740444773,0.1020611350190181,0.004529090936521,Transitional,Acute Stress
2000-07-28,0.7450084359073226,-0.339039511186785,-0.7520436308721106,0.332004316221997,0.2958928158734926,1.3600944864238749,0.912468054016927,1.3600944864238749,0.9518496668775178,0.1473223553687485,0.0123775659934807,0.8403000786377874,Acute Stress,Transitional
2000-07-31,-1.1239932717676255,-0.6960260114612146,0.1088517877950001,-0.3191154725114107,-0.7541397538988378,1.8445602866397648,0.9186242461324324,1.8445602866397648,0.7739354260664825,0.016773968716571,0.8095702471714861,0.1736557841119595,Absorbent,Absorbent
2000-08-01,-0.3474113087340456,-0.5730649283173689,-0.3572225782057991,-0.1315689586224758,-0.3503546895755716,1.479008510259977,0.8074063279629305,1.479008510259977,0.8465818906586116,0.0061556040857638,0.976307865529044,0.0175365303852088,Absorbent,Absorbent
2000-08-02,-1.4436650795792556,-0.7884291895904991,0.2228692213336997,-0.4323666686550567,-0.9437047893053688,1.4328039162030313,0.8213825740401424,1.4328039162030313,0.5884379971993409,0.0071151827897921,0.9867100803441125,0.006174736866112,Absorbent,Absorbent
2000-08-03,-0.4234096711781163,-0.5689679529018361,-0.156779345948037,-0.0112210642243172,-0.3434205736090925,1.8427237236283,0.8144317050037162,1.8427237236283,0.8793381463100384,0.0229047242450789,0.9699756639464856,0.0071196118084519,Absorbent,Absorbent
2000-08-04,-1.4721273336116718,-0.793747830275085,0.2938987295287416,-0.384480773807845,-0.9423195146695476,2.0582392250151424,0.8336415416122968,2.0582392250151424,0.7228413457375524,0.0053791161306114,0.971707070774779,0.0229138130946259,Absorbent,Absorbent
2000-08-07,0.5705741248912358,-0.3637281905108667,-0.6594137362582407,0.2748885791438619,0.2015777665463929,1.7804129716706572,0.8407604724109011,1.7804129716706572,0.9584217329561188,0.7584468385476447,0.2372212235041945,0.0043319379481772,Transitional,Acute Stress
2000-08-08,-1.2225767267783778,-0.7029566663126459,0.1794808261157452,-0.3401392343499865,-0.8019594609101408,2.7891869176360418,0.8473288144011458,2.7891869176360418,0.8807926573644875,0.0017348414646767,0.2398111041744955,0.7584540543608442,Acute Stress,Transitional
2000-08-09,-0.6619490374637143,-0.6177422572342254,-0.1219098655473503,-0.1661166457768391,-0.4999372858888051,1.8027537979412684,0.8446646729380367,1.8027537979412684,0.8434528409573399,0.0140041316170246,0.9836048693013664,0.0023909990816253,Absorbent,Absorbent
2000-08-10,-0.7303114653974192,-0.5291478026029441,0.0823983845357896,-0.1187652782586852,-0.4864985104174565,2.72624758520889,0.8441725482217929,2.72624758520889,0.9258904737475736,0.019677471378885,0.9663289164050088,0.0139936122161223,Absorbent,Absorbent
2000-08-11,-0.8718271365032183,-0.6630378865671448,-0.0586809598199245,-0.2674702097559981,-0.6278832834982303,1.1614826853102806,0.8221900436395764,1.1614826853102806,0.6841786055535312,0.0054467013716928,0.9748636562583992,0.0196896423699242,Absorbent,Absorbent
2000-08-14,0.5589257735706429,-0.2450267334302892,-0.4117553484944312,0.3921971585065009,0.2677214369511206,3.4074132441223663,0.8552031074875523,3.4074132441223663,0.9915263708654424,0.8620802353943158,0.1339854497536334,0.0039343148520672,Transitional,Acute Stress
2000-08-15,-1.0030112388410088,-0.6113723357484383,0.1244226322434778,-0.2672162708490926,-0.6647810775156628,2.58084162645717,0.8364852354619485,2.58084162645717,0.8855850074845555,0.0031504495767381,0.1347327895729156,0.8621167608503625,Acute Stress,Transitional
2000-08-16,-0.8975490988151517,-0.5772639960943193,0.1098781578157225,-0.2104069449051098,-0.5953209218258894,2.4015258503691843,0.8110693441171668,2.4015258503691843,0.8779675249401262,0.0467862599929718,0.946544798596402,0.0066689414106424,Absorbent,Absorbent
2000-08-17,-1.1801506176482062,-0.7244588967506488,0.0017180834160343,-0.4539736374815228,-0.825590007328934,1.1987054029097384,0.7501446145183958,1.1987054029097384,0.5945097658841071,0.0180814319450879,0.9350902120977008,0.0468283559572277,Absorbent,Absorbent
2000-08-18,-1.886374865679988,-0.7893257012536931,0.5517582851106811,-0.5452908793156139,-1.1549349204427872,2.624069055427906,0.7708709048557792,2.624069055427906,0.7265355812202453,0.0017183409485319,0.9800478612598044,0.0182337977916804,Absorbent,Absorbent
2000-08-21,-0.5760602574500728,-0.6816964362493523,-0.4458046895295983,-0.3401685107303188,-0.5369835870739305,1.4651420331866882,0.768332767490233,1.4651420331866882,0.8003584111670674,0.3934665526135513,0.6048930892023281,0.0016403581841374,Absorbent,Absorbent
2000-08-22,-1.6798311260816563,-0.7692942647139556,0.4080631437089869,-0.5024737176587136,-1.0534628451444634,2.601636527168307,0.7585688309120251,2.601636527168307,0.7672225806768863,0.0055972420091533,0.6009362322581795,0.3934665257326843,Absorbent,Absorbent
2000-08-23,-1.813438400764656,-0.8474039769017403,0.374830289502594,-0.5912041343603213,-1.1569577936844806,1.0553787969611927,0.7976221644273883,1.0553787969611927,0.3816266675065652,0.0028601661556921,0.9910865226844414,0.0060533111598831,Absorbent,Absorbent
2000-08-24,-1.404883206652627,-0.774752782604077,0.1684650557724453,-0.4616653682761045,-0.9328787279251052,1.5127756332689928,0.7675269202168354,1.5127756332689928,0.6084823530095674,0.0083571923886592,0.988780664444227,0.0028621431671307,Absorbent,Absorbent
2000-08-25,-1.5444363750619072,-0.8929541511230811,0.1530321333567991,-0.4984500905820272,-1.0351958225362956,2.2758571448146565,0.6844163226137702,2.2758571448146565,0.725132762982069,0.0199584157761613,0.9716986174308307,0.0083429667930247,Absorbent,Absorbent
2000-08-28,-1.1283684672093377,-0.8532539092162126,-0.0950566084301712,-0.370171166423296,-0.8183749095755877,1.6090739452115344,0.6844729775483995,1.6090739452115344,0.6905325440319563,0.010708812271387,0.9693269770529106,0.0199642106757191,Absorbent,Absorbent
2000-08-29,-1.732242209944568,-0.976451414232332,0.1673160988684951,-0.5884746968437408,-1.1623747173006491,1.950052207652584,0.6894925622951702,1.950052207652584,0.6041902835500463,0.0049335915111379,0.984348225737514,0.0107181827513646,Absorbent,Absorbent
2000-08-30,-0.6080277936242197,-0.773418202758566,-0.4031647144780115,-0.2377743053436651,-0.5465688698803571,1.7709449670534103,0.6882410827934232,1.7709449670534103,0.830883881500076,0.0817920782604667,0.9133090336457816,0.0048988880937682,Absorbent,Absorbent
2000-08-31,-0.3007763971953305,-0.7099763040082602,-0.5135236685878456,-0.1043237617749158,-0.364600578613085,1.0627300097381531,0.6940329520730539,1.0627300097381531,0.7785135003697862,0.8976917610936868,0.0326793842288029,0.0696288546775269,Transitional,Acute Stress
2000-09-01,-2.091277687366228,-0.9624834106889132,0.5730241663883886,-0.5557701102889264,-1.2919871312398432,1.7803738561979614,0.7300503855590726,1.7803738561979614,0.463783770753173,0.0008139834872436,0.0905382072349658,0.9086478092778072,Acute Stress,Transitional
2000-09-05,-2.1651715640672395,-0.8987648044585358,0.9318130909635116,-0.3345936686451921,-1.2360761675580143,2.2698707349560245,0.6722901378970367,2.2698707349560245,0.5521835247558451,0.0020586504623275,0.994640214753885,0.0033011347838039,Absorbent,Absorbent
2000-09-06,-1.2044216258900209,-0.9175702813518638,-0.0878732226398548,-0.3747245671780117,-0.8694571049149709,1.1319264189548262,0.6721949231636426,1.1319264189548262,0.555859943336421,0.2322501506244171,0.7657914912062774,0.0019583581693218,Absorbent,Absorbent
2000-09-07,-1.4468661275785333,-0.9151401962325364,0.1476692205376017,-0.3840567108083949,-0.9685055231436928,1.9072131125416203,0.6653211250945086,1.9072131125416203,0.6689036613672713,0.1278540791485587,0.6408107476851113,0.2313351731663463,Absorbent,Absorbent
2000-09-08,-1.947914489579804,-0.8520490148076582,0.763873735913058,-0.3319917388590881,-1.1343780219319457,1.9027400642592505,0.6770997774913649,1.9027400642592505,0.5267051874573208,0.0223566213913272,0.8480859793162716,0.1295573992924175,Absorbent,Absorbent
2000-09-11,-2.2967510076824835,-0.8741168004247272,1.0428911584969665,-0.3797430487607898,-1.2948583578286483,1.4885624682112155,0.709812516925904,1.4885624682112155,0.3318812445721166,0.0022950455795128,0.9747825944944128,0.0229223599260906,Absorbent,Absorbent
2000-09-12,-2.482197393522466,-0.894904206722874,1.1357561352503862,-0.4515370515492055,-1.3968113348906104,1.8287718738063503,0.6046479974431209,1.8287718738063503,0.3393602176607335,0.0010350454414881,0.996655522316006,0.0023094322425222,Absorbent,Absorbent
2000-09-13,-2.036603569577344,-0.9144865920768146,0.640044859587819,-0.4820721179127101,-1.233609040827795,1.8933738033495624,0.6068464515478401,1.8933738033495624,0.4837374085806473,0.0037390671658281,0.9952259858211784,0.0010349470130099,Absorbent,Absorbent
2000-09-14,-1.7585344379584658,-0.9465132652478768,0.3048449197036175,-0.5071762530069718,-1.139520630659841,1.2170596447754003,0.5906004406381333,1.2170596447754003,0.3963489406271817,0.0247087912298931,0.9715916416280472,0.0036995671420762,Absorbent,Absorbent
2000-09-15,-0.2179997782656877,-0.6253963495548313,-0.4143592628201152,-0.0069626915309717,-0.276907623632016,1.819594524847492,0.6587817563791106,1.819594524847492,0.889438672927013,0.481755458527086,0.5042440807647532,0.0140004607081773,Absorbent,Absorbent
2000-09-18,-0.811545255177111,-0.6924663372342774,0.0211074869315203,-0.0979714310113133,-0.5617494325445216,1.3636773648209652,0.670719355652851,1.3636773648209652,0.7163440570975461,0.0126939772979926,0.5069566176888306,0.4803494050131935,Absorbent,Absorbent
2000-09-19,-0.2512288992303531,-0.4952092194723552,-0.2222074201822505,0.0217729000597515,-0.2425224555159223,1.6962431263820226,0.6967392076669732,1.6962431263820226,0.875681956572426,0.0343246054286417,0.9526861118352576,0.0129892827361175,Absorbent,Absorbent
2000-09-20,-0.5173286350030945,-0.5301091992768546,-0.0510980133934612,-0.0383174491197011,-0.3774594485202044,0.8039316759447046,0.7241670466231036,0.8039316759447046,0.6818899634807523,0.0078870140911719,0.9578055060063586,0.0343074799024863,Absorbent,Absorbent
2000-09-21,0.1793361443519713,-0.316510657767867,-0.3099956676746899,0.1858511344451484,0.0325366007439729,2.127016413469718,0.7960735951395722,2.127016413469718,0.9516199711122884,0.0637881856415651,0.9283576439958664,0.0078541703625851,Absorbent,Absorbent
2000-09-22,0.8509182741897033,-0.1266285871542739,-0.5777345180026059,0.3998123433413715,0.4223224365320107,1.0153915245997729,0.9276297133447776,1.0153915245997729,0.941508240763763,0.6095828967189048,0.332332731728606,0.0580843715525061,Transitional,Acute Stress
2000-09-25,-0.2285583681574395,-0.3143505255698838,-0.1481476444406688,-0.0623554870282244,-0.2044351510424083,1.841478141748438,0.946562690277492,1.841478141748438,0.9108825053660904,0.0221914910176979,0.3677860256501509,0.6100224833321681,Acute Stress,Transitional
2000-09-26,-0.2693741475242988,-0.2799227342275673,-0.0230534894237369,-0.0125049027204684,-0.1954779500941303,2.1964360097568485,0.9649836925943034,2.1964360097568485,0.9337129180438652,0.013005702408577,0.9584575012231944,0.0285367963682454,Absorbent,Absorbent
2000-09-27,-1.0246742782985347,-0.4395673971193575,0.2668703466425547,-0.3182365345366226,-0.6372108908162079,1.6723182325962125,0.9521898752107888,1.6723182325962125,0.7693174195821181,0.0013093070602798,0.9856370481406468,0.0130536447990901,Absorbent,Absorbent
2000-09-28,0.7131717414277043,-0.0180899014413041,-0.4044697594086494,0.3267918834603591,0.3778792911767983,1.4392459402226812,1.026075442604725,1.4392459402226812,0.9575443641132502,0.4601158980663973,0.5387962436869829,0.0010878582466366,Absorbent,Absorbent
2000-09-29,-0.0244955921551185,-0.202414801597847,-0.2989528522573135,-0.1210336428145848,-0.1068327701857769,1.635607987486986,1.0372925255308243,1.635607987486986,0.9195351107717258,0.0949861533982457,0.4476063742897385,0.4574074723120327,Acute Stress,Transitional
2000-10-02,-0.1456530696669028,-0.1911635520193819,-0.1044063526139654,-0.0588958702614863,-0.1332790545510216,1.4802604671013773,1.015792620777499,1.4802604671013773,0.8926510385277145,0.0077534769698927,0.894045754419626,0.0982007686104984,Absorbent,Absorbent
2000-10-03,-0.7414101420126811,-0.1770384198870866,0.5362932933539604,-0.0280784287716341,-0.3580991114026887,2.285968820737449,0.9678475300751974,2.285968820737449,0.897573971756861,0.0062145029531229,0.9859493551546008,0.0078361418922934,Absorbent,Absorbent
2000-10-04,0.0837745417772323,-0.0086328559599036,0.0732771213402476,0.1656845190773835,0.0806253156461369,2.000994139720744,0.9811071058442764,2.000994139720744,0.947170495102312,0.0204502999794886,0.973328489269516,0.0062212107510122,Absorbent,Absorbent
2000-10-05,-0.8208266266331553,-0.2782866784943097,0.2636082929122254,-0.27893165522662,-0.495496150769541,1.349224178210009,0.9665308412345832,1.349224178210009,0.7572124167213725,0.0111368688563486,0.9684130348955104,0.0204500962481577,Absorbent,Absorbent
2000-10-06,1.5215389615664026,0.2572666698319942,-0.4795384548851458,0.7847338368492626,0.921215736630938,2.0519670803622505,1.0371539558840972,2.0519670803622505,0.9910537737438462,0.8733313975459499,0.117874988406399,0.0087936140476677,Transitional,Acute Stress
2000-10-09,-0.9105804363322522,-0.2754596177372587,0.3782532068352134,-0.25686761175978,-0.5239303433820125,1.731427200355806,0.9547902401459464,1.731427200355806,0.8025902622015035,0.0005689512792347,0.1260873333440478,0.8733437153767342,Acute Stress,Transitional
2000-10-10,0.7528812322260509,0.0800253997733101,-0.3483360700788044,0.3245197623739363,0.4225160415345942,1.5554607278538215,0.8608387216235611,1.5554607278538215,0.958813623762802,0.0886646004179286,0.9102550274468588,0.0010803721352291,Absorbent,Absorbent
2000-10-11,-0.2639744423072997,-0.0291000064408513,0.3828340084963078,0.1479595726298594,-0.0699319070662174,1.6607357821423834,0.7555914687686336,1.6607357821423834,0.8752763992563277,0.0032707345312163,0.908081560860304,0.0886477046084962,Absorbent,Absorbent
